group,id,course,trimester,grade
20,614,Astronomy and Celestial Navigation,2,12
20,614,Environmental Stewardship,2,13
20,614,Environmental Stewardship,2,11
20,614,Herbalism and Medicine,2,8.75
20,614,Herbalism and Medicine,2,5.25
20,614,Hunting and Gathering Skills,3,11
20,614,Hunting and Gathering Skills,3,14.5
20,614,Hunting and Gathering Skills,3,11.5
20,614,Hunting and Gathering Skills,3,15
20,614,Hunting and Gathering Skills,3,9.5
20,614,Hunting and Gathering Skills,3,12.5
20,614,Hunting and Gathering Skills,3,10
20,614,Language and Linguistics,3,10.4
20,614,Language and Linguistics,3,11
20,614,Language and Linguistics,3,9.1
20,614,Language and Linguistics,3,11.6
20,614,Shamanism and Spiritual Practices,3,11
20,614,Shamanism and Spiritual Practices,3,12
20,614,Shamanism and Spiritual Practices,3,8
20,614,Shamanism and Spiritual Practices,3,10
20,614,Shamanism and Spiritual Practices,3,9.5
20,614,Shamanism and Spiritual Practices,3,10
20,614,Shamanism and Spiritual Practices,3,8.5
20,614,Shamanism and Spiritual Practices,3,8
20,614,Shamanism and Spiritual Practices,3,11.5
20,614,Shamanism and Spiritual Practices,3,2
20,614,Social Organization and Governance,1,16
20,614,Social Organization and Governance,1,15
20,614,Social Organization and Governance,1,14
20,614,Social Organization and Governance,1,12
20,614,Social Organization and Governance,1,13
20,614,Social Organization and Governance,1,15
20,614,Social Organization and Governance,1,13
20,614,Tribal Lore and Traditions,2,16.25
20,614,Tribal Lore and Traditions,2,11.5
20,614,Tribal Lore and Traditions,2,11
20,614,Tribal Lore and Traditions,2,16.75
20,614,Warfare and Diplomacy,3,12.5
20,614,Warfare and Diplomacy,3,14.25
20,614,Warfare and Diplomacy,3,16
20,614,Warfare and Diplomacy,3,14.25
20,614,Warfare and Diplomacy,3,13.75
20,621,Art and Symbolism,1,6
20,621,Art and Symbolism,1,5.5
20,621,Art and Symbolism,1,7.5
20,621,Astronomy and Celestial Navigation,2,10
20,621,Astronomy and Celestial Navigation,2,11
20,621,Astronomy and Celestial Navigation,2,12.5
20,621,Astronomy and Celestial Navigation,2,10.5
20,621,Environmental Stewardship,2,8.25
20,621,Environmental Stewardship,2,6.25
20,621,Environmental Stewardship,2,9.5
20,621,Herbalism and Medicine,2,13.5
20,621,Herbalism and Medicine,2,13.5
20,621,Herbalism and Medicine,2,7.5
20,621,Hunting and Gathering Skills,3,12
20,621,Hunting and Gathering Skills,3,13
20,621,Hunting and Gathering Skills,3,9
20,621,Hunting and Gathering Skills,3,10.5
20,621,Hunting and Gathering Skills,3,6.5
20,621,Hunting and Gathering Skills,3,7
20,621,Hunting and Gathering Skills,3,7.5
20,621,Language and Linguistics,3,8.5
20,621,Language and Linguistics,3,11.5
20,621,Language and Linguistics,3,10.5
20,621,Language and Linguistics,3,10.2
20,621,Shamanism and Spiritual Practices,3,5
20,621,Shamanism and Spiritual Practices,3,5
20,621,Shamanism and Spiritual Practices,3,5.5
20,621,Shamanism and Spiritual Practices,3,10
20,621,Shamanism and Spiritual Practices,3,4.5
20,621,Shamanism and Spiritual Practices,3,7.5
20,621,Shamanism and Spiritual Practices,3,7.5
20,621,Shamanism and Spiritual Practices,3,10
20,621,Shamanism and Spiritual Practices,3,3.5
20,621,Shamanism and Spiritual Practices,3,8.5
20,621,Social Organization and Governance,1,14
20,621,Social Organization and Governance,1,13
20,621,Social Organization and Governance,1,15
20,621,Social Organization and Governance,1,15
20,621,Social Organization and Governance,1,14
20,621,Social Organization and Governance,1,14
20,621,Social Organization and Governance,1,14
20,621,Social Organization and Governance,1,16
20,621,Tribal Lore and Traditions,2,13
20,621,Tribal Lore and Traditions,2,10.75
20,621,Tribal Lore and Traditions,2,12
20,621,Tribal Lore and Traditions,2,11
20,621,Tribal Lore and Traditions,2,14
20,621,Warfare and Diplomacy,3,13.25
20,621,Warfare and Diplomacy,3,14.75
20,621,Warfare and Diplomacy,3,16.25
20,621,Warfare and Diplomacy,3,13.25
20,621,Warfare and Diplomacy,3,13
20,622,Art and Symbolism,1,8.5
20,622,Art and Symbolism,1,10.5
20,622,Art and Symbolism,1,4.5
20,622,Astronomy and Celestial Navigation,2,11.5
20,622,Astronomy and Celestial Navigation,2,9
20,622,Astronomy and Celestial Navigation,2,15
20,622,Astronomy and Celestial Navigation,2,11.5
20,622,Environmental Stewardship,2,16.5
20,622,Environmental Stewardship,2,19.75
20,622,Environmental Stewardship,2,14.75
20,622,Herbalism and Medicine,2,11.75
20,622,Herbalism and Medicine,2,10
20,622,Herbalism and Medicine,2,12.75
20,622,Hunting and Gathering Skills,3,11
20,622,Hunting and Gathering Skills,3,12.5
20,622,Hunting and Gathering Skills,3,13
20,622,Hunting and Gathering Skills,3,13
20,622,Hunting and Gathering Skills,3,12.5
20,622,Hunting and Gathering Skills,3,12.5
20,622,Hunting and Gathering Skills,3,13.5
20,622,Language and Linguistics,3,8.3
20,622,Language and Linguistics,3,8
20,622,Language and Linguistics,3,11.1
20,622,Language and Linguistics,3,7.7
20,622,Shamanism and Spiritual Practices,3,9.5
20,622,Shamanism and Spiritual Practices,3,7
20,622,Shamanism and Spiritual Practices,3,11
20,622,Shamanism and Spiritual Practices,3,9.5
20,622,Shamanism and Spiritual Practices,3,7.5
20,622,Shamanism and Spiritual Practices,3,7
20,622,Shamanism and Spiritual Practices,3,10.5
20,622,Shamanism and Spiritual Practices,3,3
20,622,Shamanism and Spiritual Practices,3,6.5
20,622,Shamanism and Spiritual Practices,3,9
20,622,Social Organization and Governance,1,13
20,622,Social Organization and Governance,1,15
20,622,Social Organization and Governance,1,14
20,622,Social Organization and Governance,1,14
20,622,Social Organization and Governance,1,15
20,622,Social Organization and Governance,1,15
20,622,Social Organization and Governance,1,13
20,622,Social Organization and Governance,1,12
20,622,Tribal Lore and Traditions,2,15.5
20,622,Tribal Lore and Traditions,2,11.75
20,622,Tribal Lore and Traditions,2,15.75
20,622,Tribal Lore and Traditions,2,15.25
20,622,Tribal Lore and Traditions,2,16
20,622,Warfare and Diplomacy,3,12.5
20,622,Warfare and Diplomacy,3,9.25
20,622,Warfare and Diplomacy,3,16.5
20,622,Warfare and Diplomacy,3,10.25
20,622,Warfare and Diplomacy,3,13.5
20,635,Art and Symbolism,1,10
20,635,Art and Symbolism,1,10
20,635,Art and Symbolism,1,9
20,635,Astronomy and Celestial Navigation,2,12
20,635,Astronomy and Celestial Navigation,2,10
20,635,Astronomy and Celestial Navigation,2,12
20,635,Astronomy and Celestial Navigation,2,12
20,635,Environmental Stewardship,2,6.25
20,635,Environmental Stewardship,2,15
20,635,Environmental Stewardship,2,16
20,635,Herbalism and Medicine,2,10.5
20,635,Herbalism and Medicine,2,11
20,635,Herbalism and Medicine,2,8.5
20,635,Hunting and Gathering Skills,3,13
20,635,Hunting and Gathering Skills,3,7.5
20,635,Hunting and Gathering Skills,3,11.5
20,635,Hunting and Gathering Skills,3,9.5
20,635,Hunting and Gathering Skills,3,12
20,635,Hunting and Gathering Skills,3,13.5
20,635,Hunting and Gathering Skills,3,14
20,635,Language and Linguistics,3,10
20,635,Language and Linguistics,3,9.6
20,635,Language and Linguistics,3,9.6
20,635,Language and Linguistics,3,9.4
20,635,Shamanism and Spiritual Practices,3,10
20,635,Shamanism and Spiritual Practices,3,5
20,635,Shamanism and Spiritual Practices,3,10.5
20,635,Shamanism and Spiritual Practices,3,12.5
20,635,Shamanism and Spiritual Practices,3,8
20,635,Shamanism and Spiritual Practices,3,11.5
20,635,Shamanism and Spiritual Practices,3,6.5
20,635,Shamanism and Spiritual Practices,3,10.5
20,635,Shamanism and Spiritual Practices,3,10
20,635,Shamanism and Spiritual Practices,3,7.5
20,635,Social Organization and Governance,1,13
20,635,Social Organization and Governance,1,14
20,635,Social Organization and Governance,1,14
20,635,Social Organization and Governance,1,17
20,635,Social Organization and Governance,1,15
20,635,Social Organization and Governance,1,14
20,635,Social Organization and Governance,1,15
20,635,Social Organization and Governance,1,15
20,635,Tribal Lore and Traditions,2,11.75
20,635,Tribal Lore and Traditions,2,9.25
20,635,Tribal Lore and Traditions,2,18.25
20,635,Tribal Lore and Traditions,2,12.5
20,635,Tribal Lore and Traditions,2,11.25
20,635,Warfare and Diplomacy,3,16.75
20,635,Warfare and Diplomacy,3,15
20,635,Warfare and Diplomacy,3,14.5
20,635,Warfare and Diplomacy,3,14.75
20,635,Warfare and Diplomacy,3,8.75
20,642,Art and Symbolism,1,5.5
20,642,Art and Symbolism,1,3.5
20,642,Art and Symbolism,1,5.5
20,642,Astronomy and Celestial Navigation,2,11
20,642,Astronomy and Celestial Navigation,2,12
20,642,Astronomy and Celestial Navigation,2,10
20,642,Astronomy and Celestial Navigation,2,13
20,642,Environmental Stewardship,2,14
20,642,Environmental Stewardship,2,11.25
20,642,Environmental Stewardship,2,12
20,642,Herbalism and Medicine,2,14.5
20,642,Herbalism and Medicine,2,18.25
20,642,Herbalism and Medicine,2,12.75
20,642,Hunting and Gathering Skills,3,9
20,642,Hunting and Gathering Skills,3,12.5
20,642,Hunting and Gathering Skills,3,14.5
20,642,Hunting and Gathering Skills,3,10.5
20,642,Hunting and Gathering Skills,3,9.5
20,642,Hunting and Gathering Skills,3,14
20,642,Hunting and Gathering Skills,3,13
20,642,Language and Linguistics,3,9.1
20,642,Language and Linguistics,3,8.6
20,642,Language and Linguistics,3,11.1
20,642,Language and Linguistics,3,11.4
20,642,Shamanism and Spiritual Practices,3,7
20,642,Shamanism and Spiritual Practices,3,10
20,642,Shamanism and Spiritual Practices,3,13
20,642,Shamanism and Spiritual Practices,3,8
20,642,Shamanism and Spiritual Practices,3,11.5
20,642,Shamanism and Spiritual Practices,3,11
20,642,Shamanism and Spiritual Practices,3,9.5
20,642,Shamanism and Spiritual Practices,3,5
20,642,Shamanism and Spiritual Practices,3,7
20,642,Shamanism and Spiritual Practices,3,9
20,642,Social Organization and Governance,1,14
20,642,Social Organization and Governance,1,14
20,642,Social Organization and Governance,1,17
20,642,Social Organization and Governance,1,11
20,642,Social Organization and Governance,1,13
20,642,Social Organization and Governance,1,12
20,642,Social Organization and Governance,1,15
20,642,Social Organization and Governance,1,15
20,642,Tribal Lore and Traditions,2,18.5
20,642,Tribal Lore and Traditions,2,15.75
20,642,Tribal Lore and Traditions,2,17
20,642,Tribal Lore and Traditions,2,16.75
20,642,Tribal Lore and Traditions,2,20
20,642,Warfare and Diplomacy,3,16.75
20,642,Warfare and Diplomacy,3,13.75
20,642,Warfare and Diplomacy,3,13.25
20,642,Warfare and Diplomacy,3,9
20,642,Warfare and Diplomacy,3,11.25
20,692,Art and Symbolism,1,7.5
20,692,Art and Symbolism,1,10.5
20,692,Art and Symbolism,1,5.5
20,692,Astronomy and Celestial Navigation,2,12.5
20,692,Astronomy and Celestial Navigation,2,10
20,692,Astronomy and Celestial Navigation,2,13
20,692,Astronomy and Celestial Navigation,2,13
20,692,Environmental Stewardship,2,16
20,692,Environmental Stewardship,2,8.25
20,692,Environmental Stewardship,2,13.25
20,692,Herbalism and Medicine,2,8.75
20,692,Herbalism and Medicine,2,13.5
20,692,Herbalism and Medicine,2,8.75
20,692,Hunting and Gathering Skills,3,11.5
20,692,Hunting and Gathering Skills,3,14
20,692,Hunting and Gathering Skills,3,15
20,692,Hunting and Gathering Skills,3,11.5
20,692,Hunting and Gathering Skills,3,15
20,692,Hunting and Gathering Skills,3,17.5
20,692,Language and Linguistics,3,10
20,692,Language and Linguistics,3,10.1
20,692,Language and Linguistics,3,9.4
20,692,Language and Linguistics,3,9.5
20,692,Shamanism and Spiritual Practices,3,8.5
20,692,Shamanism and Spiritual Practices,3,7.5
20,692,Shamanism and Spiritual Practices,3,11.5
20,692,Shamanism and Spiritual Practices,3,7
20,692,Shamanism and Spiritual Practices,3,8
20,692,Shamanism and Spiritual Practices,3,4.5
20,692,Shamanism and Spiritual Practices,3,9
20,692,Shamanism and Spiritual Practices,3,9
20,692,Shamanism and Spiritual Practices,3,6
20,692,Shamanism and Spiritual Practices,3,14.5
20,692,Social Organization and Governance,1,13
20,692,Social Organization and Governance,1,14
20,692,Social Organization and Governance,1,15
20,692,Social Organization and Governance,1,15
20,692,Social Organization and Governance,1,14
20,692,Social Organization and Governance,1,11
20,692,Social Organization and Governance,1,15
20,692,Social Organization and Governance,1,14
20,692,Tribal Lore and Traditions,2,13.75
20,692,Tribal Lore and Traditions,2,15.75
20,692,Tribal Lore and Traditions,2,16.25
20,692,Tribal Lore and Traditions,2,10
20,692,Tribal Lore and Traditions,2,16.5
20,692,Warfare and Diplomacy,3,16.25
20,692,Warfare and Diplomacy,3,17
20,692,Warfare and Diplomacy,3,8
20,692,Warfare and Diplomacy,3,15.5
20,692,Warfare and Diplomacy,3,14.75
20,745,Art and Symbolism,1,6.5
20,745,Art and Symbolism,1,4
20,745,Art and Symbolism,1,9.5
20,745,Astronomy and Celestial Navigation,2,11.5
20,745,Astronomy and Celestial Navigation,2,12
20,745,Astronomy and Celestial Navigation,2,6.5
20,745,Astronomy and Celestial Navigation,2,11
20,745,Environmental Stewardship,2,15.25
20,745,Environmental Stewardship,2,5.5
20,745,Environmental Stewardship,2,13.5
20,745,Herbalism and Medicine,2,14
20,745,Herbalism and Medicine,2,9.25
20,745,Herbalism and Medicine,2,8
20,745,Hunting and Gathering Skills,3,14
20,745,Hunting and Gathering Skills,3,14
20,745,Hunting and Gathering Skills,3,14
20,745,Hunting and Gathering Skills,3,5.5
20,745,Hunting and Gathering Skills,3,13
20,745,Hunting and Gathering Skills,3,15
20,745,Hunting and Gathering Skills,3,11.5
20,745,Language and Linguistics,3,9.2
20,745,Language and Linguistics,3,9.7
20,745,Language and Linguistics,3,9.3
20,745,Language and Linguistics,3,10.6
20,745,Shamanism and Spiritual Practices,3,0
20,745,Shamanism and Spiritual Practices,3,15
20,745,Shamanism and Spiritual Practices,3,12.5
20,745,Shamanism and Spiritual Practices,3,7.5
20,745,Shamanism and Spiritual Practices,3,10
20,745,Shamanism and Spiritual Practices,3,12
20,745,Shamanism and Spiritual Practices,3,9.5
20,745,Shamanism and Spiritual Practices,3,8.5
20,745,Shamanism and Spiritual Practices,3,11.5
20,745,Shamanism and Spiritual Practices,3,9.5
20,745,Social Organization and Governance,1,14
20,745,Social Organization and Governance,1,15
20,745,Social Organization and Governance,1,16
20,745,Social Organization and Governance,1,14
20,745,Social Organization and Governance,1,17
20,745,Social Organization and Governance,1,14
20,745,Social Organization and Governance,1,14
20,745,Social Organization and Governance,1,13
20,745,Tribal Lore and Traditions,2,18
20,745,Tribal Lore and Traditions,2,14.75
20,745,Tribal Lore and Traditions,2,13
20,745,Tribal Lore and Traditions,2,17.25
20,745,Tribal Lore and Traditions,2,10.5
20,745,Warfare and Diplomacy,3,15.75
20,745,Warfare and Diplomacy,3,19.5
20,745,Warfare and Diplomacy,3,11.75
20,745,Warfare and Diplomacy,3,13
20,745,Warfare and Diplomacy,3,10.5
20,765,Art and Symbolism,1,6
20,765,Art and Symbolism,1,4.5
20,765,Art and Symbolism,1,8.5
20,765,Astronomy and Celestial Navigation,2,11
20,765,Astronomy and Celestial Navigation,2,13
20,765,Astronomy and Celestial Navigation,2,13.5
20,765,Astronomy and Celestial Navigation,2,9.5
20,765,Environmental Stewardship,2,9.5
20,765,Environmental Stewardship,2,11.25
20,765,Environmental Stewardship,2,13.5
20,765,Herbalism and Medicine,2,10.5
20,765,Herbalism and Medicine,2,11
20,765,Herbalism and Medicine,2,11
20,765,Hunting and Gathering Skills,3,13
20,765,Hunting and Gathering Skills,3,14
20,765,Hunting and Gathering Skills,3,11
20,765,Hunting and Gathering Skills,3,13.5
20,765,Hunting and Gathering Skills,3,15
20,765,Hunting and Gathering Skills,3,11.5
20,765,Hunting and Gathering Skills,3,8
20,765,Language and Linguistics,3,8.4
20,765,Language and Linguistics,3,10.4
20,765,Language and Linguistics,3,8.2
20,765,Language and Linguistics,3,11.6
20,765,Shamanism and Spiritual Practices,3,8.5
20,765,Shamanism and Spiritual Practices,3,11
20,765,Shamanism and Spiritual Practices,3,7
20,765,Shamanism and Spiritual Practices,3,6.5
20,765,Shamanism and Spiritual Practices,3,10.5
20,765,Shamanism and Spiritual Practices,3,8
20,765,Shamanism and Spiritual Practices,3,4.5
20,765,Shamanism and Spiritual Practices,3,13.5
20,765,Shamanism and Spiritual Practices,3,8.5
20,765,Shamanism and Spiritual Practices,3,9.5
20,765,Social Organization and Governance,1,14
20,765,Social Organization and Governance,1,14
20,765,Social Organization and Governance,1,14
20,765,Social Organization and Governance,1,14
20,765,Social Organization and Governance,1,13
20,765,Social Organization and Governance,1,16
20,765,Social Organization and Governance,1,13
20,765,Social Organization and Governance,1,13
20,765,Tribal Lore and Traditions,2,11.75
20,765,Tribal Lore and Traditions,2,16.75
20,765,Tribal Lore and Traditions,2,10
20,765,Tribal Lore and Traditions,2,19.75
20,765,Tribal Lore and Traditions,2,17.75
20,765,Warfare and Diplomacy,3,13.5
20,765,Warfare and Diplomacy,3,13.25
20,765,Warfare and Diplomacy,3,13.5
20,765,Warfare and Diplomacy,3,19
20,765,Warfare and Diplomacy,3,13.25
20,796,Art and Symbolism,1,8
20,796,Art and Symbolism,1,5.5
20,796,Astronomy and Celestial Navigation,2,14
20,796,Astronomy and Celestial Navigation,2,10
20,796,Astronomy and Celestial Navigation,2,12.5
20,796,Astronomy and Celestial Navigation,2,12.5
20,796,Environmental Stewardship,2,12.75
20,796,Environmental Stewardship,2,9.25
20,796,Environmental Stewardship,2,13.75
